1;fr;Où sont placés les deux propulseurs d'Astro le petit robot ?;Dans ses pieds;Sous ses bras;Dans le dos;À la ceinture;Débutant;Diffusé depuis 1963 sur les écrans Japonais, le manga d'Osamu Tezuka avait déjà été publié pour la première fois en 1952.;https://fr.wikipedia.org/wiki/Astro,_le_petit_robot
2;fr;Qui n'en finit plus de mourir dans les premières saisons de South Park ?;Kenny;Stan;Kyle;Eric;Débutant;Le petit garçon à la capuche orange est la risée de Cartman, l'un des quatre héros du dessin animé de Trey Parker et Matt Stone.;https://fr.wikipedia.org/wiki/Kenny_McCormick
3;fr;Avec lequel des garçons de sa bande fait habituellement équipe Scoubidou ?;Sammy;Fred;Roger;Logan;Débutant;Le chien détective a rapidement été de retour, accompagné de guest-stars comme Batman et Robin ou Laurel et Hardy.;https://fr.wikipedia.org/wiki/Scooby-Doo_(personnage)
4;fr;Qui est le plus âgé des enfants de la famille Simpson ?;Bart;Lisa;Maggie;Marge;Débutant;Depuis sa création en 1989, le dessin animé de Matt Groenig rencontre un succès mondial, traduit sur grand écran en 2007.;https://fr.wikipedia.org/wiki/Les_Simpson
5;fr;Quel animal est Capucin, le petit compagnon de Candy ?;Raton laveur;Hamster;Chat;Lapin;Débutant;La jeune fille se retrouve à l'orphelinat tenu par Mademoiselle Pony, et Candy tombe amoureuse du prince des collines.;https://fr.wikipedia.org/wiki/Candy_(manga)
6;fr;Comment qualifier le manège de Margotte, Zébulon et Pollux ?;Enchanté;Hanté;Encerclé;Embrumé;Débutant;La série d'animation de Serge Danot est apparue en 1963 sur la première chaîne de l'ORTF. En 2005, une version 3D a été diffusée.;https://fr.wikipedia.org/wiki/Le_Manège_enchanté
7;fr;Qui est rond comme un ballon et plus jaune qu'un citron ?;Pac-Man;Pengo;Digger;Fruity;Débutant;Ce héros a été l'une des premières vedettes de jeu vidéo à avoir son propre dessin animé, avant Super Mario Bros et Zelda.;https://fr.wikipedia.org/wiki/Pac-Man
8;fr;Quel pivert possède le rire le plus reconnaissable de la télévision ?;Woody Woodpecker;Oscar Rapace;Génius;Falco Lombardi;Débutant;Le petit oiseau à la houpette rouge, né en 1940 mais diffusé en 1967, a un rire original signé Mel Blanc.;https://fr.wikipedia.org/wiki/Woody_Woodpecker
9;fr;De quelle saga cinématographique Clone Wars est-il dérivé ?;Star Wars;Star Trek;Harry Potter;Voraces;Débutant;D'après l'histoire signée George Lucas, le dessin animé a été produit à partir de 2003, entre les sorties des épisodes 2 et 3.;https://fr.wikipedia.org/wiki/Guerre_des_clones
10;fr;Qui est le meilleur ami de Tom Sayer à Saint-Petersburg ?;Huckleberry Finn;Jim Hollis;Benjamin Rogers;Muff Potter;Débutant;Véritable vagabond livré à lui-même, il entraîne Tom Sayer avec lui dans de nombreuses aventures sur les bords du Mississippi.;https://fr.wikipedia.org/wiki/Tom_Sawyer_(série_télévisée_d'animation)
