1;fr;Quel tube de Village People fait référence à un mouvement de jeunesse ?;« Y.M.C.A. »;« In the Navy »;« Go West »;« Macho Man »;Débutant;Dans la culture gay, la chanson a été comprise comme célébrant la réputation de la YMCA en tant que lieu de drague.;https://fr.wikipedia.org/wiki/Y.M.C.A._(chanson)
2;fr;Quel tube disco planétaire du groupe ABBA est sorti en 1979 ?;« Voulez-Vous »;« Waterloo »;« Mamma Mia »;« SOS »;Débutant;Le groupe est originellement composé d'Agnetha Fältskog, Anni-Frid Lyngstad, dite Frida, Benny Andersson et Björn Ulvaeus.;https://fr.wikipedia.org/wiki/Voulez-Vous_(chanson)
3;fr;Quel tube disco fut initialement écrit pour Stacy Lattisaw ?;« Ring My Bell »;« Shadow Dancing »;« Viva America »;« Copacabana »;Débutant;La chanson « Ring My Bell » est caractérisée par le son d'un carillon et de la batterie électronique Synare jouant un ton aigu.;https://fr.wikipedia.org/wiki/Ring_My_Bell
4;fr;Quel titre représente le premier succès international du groupe Boney M. ?;« Daddy Cool »;« Sunny »;« Ma Baker »;« Rasputin »;Débutant;Boney M. était un groupe vocal jamaïco-antillais de disco-pop, créé et dirigé par le producteur allemand Frank Farian.;https://fr.wikipedia.org/wiki/Daddy_Cool_(chanson_de_Boney_M.)
5;fr;Quel titre symbolise le virage disco du chanteur Claude François ?;« Je vais à Rio »;« Le mal aimé »;« Après tout »;« Rubis »;Débutant;Les estimations de ventes du 45 tours se chiffrent à 317 000 exemplaires. Il atteint la cinquième place des classements français.;https://fr.wikipedia.org/wiki/I_Go_to_Rio
6;fr;Quel titre des Gibson Brothers leur a valu quatorze disques d'or ?;« Cuba »;« Mariana »;« Que Sera Mi Vida »;« Oooh What a Life »;Débutant;C'est en 1976 que les frères Gibson (Chris, Patrick et Alex), originaires de la Martinique, formèrent le groupe Gibson Brothers.;https://fr.wikipedia.org/wiki/Gibson_Brothers
7;fr;Quel hit disco de Gloria Gaynor est un symbole de l'émancipation féminine ?;« I Will Survive »;« Be Mine »;« Love Affair »;« Set Me Free »;Débutant;Ce tube disco est également devenu l'hymne de l'Équipe de France de football lors de sa victoire à la Coupe du monde 1998.;https://fr.wikipedia.org/wiki/I_Will_Survive
8;fr;À quel groupe doit-on le tube planétaire « Last Night a D.J. Saved My Life » ?;Indeep;Inner Life;Heatwave;Hot Chocolate;Débutant;En 2001, les Black Eyed Peas ont repris ce titre qu'ils ont samplé et remixé dans la chanson « Request Line » sur l'album « Bridging The Gap ».;https://fr.wikipedia.org/wiki/Last_Night_a_D.J._Saved_My_Life
9;fr;Quelle chanson disco-funk du groupe Lipps Inc. est sortie en 1980 ?;« Funkytown »;« Designer Music »;« Power »;« Hold Me Down »;Débutant;Il s'agit du principal succès du groupe, parvenu en tête des hit-parades internationaux et certifié disque de platine.;https://fr.wikipedia.org/wiki/Funkytown_(chanson)
10;fr;Quel est le single disco le plus vendu du label Atlantic ?;« Le Freak »;« Sweet dynamite »;« Dancin' »;« Ten Percent »;Débutant;Le groupe Chic a composé cette chanson, à l'origine « Fuck off » (Allez vous faire foutre), après s'être fait refouler du Studio 54.;https://fr.wikipedia.org/wiki/Le_Freak
11;fr;Quel titre d'Alain Chamfort rend hommage au navigateur Alain Colas ?;« Manureva »;« Géant »;« Bambou »;« Paradis »;Confirmé;Lors de sa sortie, « Manureva » rencontra un énorme succès commercial, parvenant à se classer à la seconde place du hit-parade.;https://fr.wikipedia.org/wiki/Manureva_(chanson)
12;fr;Quel tube de Diana Ross a été écrit par les membres du groupe Chic ?;« Upside Down »;« Remember Me »;« Surrender »;« Love Child »;Confirmé;Il a été échantillonné par Salt-n-Pepa, Kid Rock, Missy Elliott, Destiny's Child, Alcazar, Puff Daddy, Risquée, Collette et MC Lyte.;https://fr.wikipedia.org/wiki/Upside_Down
13;fr;Quel artiste est connu pour son titre « Rock Your Baby » sorti en 1974 ?;George McCrae;Edwin Starr;Marvin Gaye;Bobby Byrd;Confirmé;Selon John Lennon lui-même, « Rock Your Baby » est une source d'inspiration de sa chanson « Whatever Gets You Thru the Night ».;https://fr.wikipedia.org/wiki/George_McCrae
14;fr;Quelle est la chanson la plus connue du groupe Hot Chocolate ?;« You Sexy Thing »;« Cheri Babe »;« Man to Man »;« Love is Life »;Confirmé;La chanson se distingue par son riff de six notes qui se répète de façon intermittente, joué sur une guitare électrique.;https://fr.wikipedia.org/wiki/You_Sexy_Thing
15;fr;Quel hit de Loleatta Holloway est tiré de l'album du même nom ?;« Love Sensation »;« Strong Enough »;« I Survived »;« So Sweet »;Confirmé;Écrite et produite par Dan Hartman, cette chanson a atteint le sommet du palmarès Hot Dance Club Play en septembre 1980.;https://fr.wikipedia.org/wiki/Love_Sensation
16;fr;Quel groupe disco doit son nom à la capitale du Canada ?;Ottawan;Toronto;Montréal;Vancouver;Confirmé;Le duo Jean Kluger / Daniel Vangarde, qui a composé des titres pour Gibson Brothers, leur a entre autre écrit le tube « D.I.S.C.O. ».;https://fr.wikipedia.org/wiki/Ottawan
17;fr;Qui se demande s'il est sexy dans un tube disco sorti en 1978 ?;Rod Stewart;Walter Murphy;Martin Stevens;Jimmy Somerville;Confirmé;Après avoir été condamné pour plagiat contre Jorge Ben, Rod Stewart a accepté de verser les royalties de ce disque à l'Unicef.;https://fr.wikipedia.org/wiki/Da_Ya_Think_I'm_Sexy  ?
18;fr;Qui a enregistré « You Make Me Feel », repris plus tard par Jimmy Somerville ?;Sylvester;Randy Jones;Dan Hartman;Bobby Farrell;Confirmé;Séropositif, Sylvetser s'engage dans la prévention et continuera à enregistrer des albums destinés aux pistes des boîtes de nuit.;https://fr.wikipedia.org/wiki/You_Make_Me_Feel_(Mighty_Real)
19;fr;Quel titre des Trammps est repris dans le film « La Fièvre du samedi soir » ?;« Disco Inferno »;« Starvin' »;« Body Contact »;« Slipping Out »;Confirmé;Cyndi Lauper a fait une reprise de cette chanson dans la B.O. du film « Une nuit au Roxbury » et Tina Turner dans celle de « Tina ».;https://fr.wikipedia.org/wiki/Disco_Inferno_(chanson_des_Trammps)
20;fr;Quelle chanteuse reste surtout connue pour le titre « I Love to Love » ?;Tina Charles;Sharon Redd;Roberta Kelly;Madleen Kane;Confirmé;La collaboration avec Biddu s'est poursuivie avec l'album suivant et une autre chanson à succès, « Dance Little Lady Dance ».;https://fr.wikipedia.org/wiki/Tina_Charles_(chanteuse)
21;fr;Qui a remporté un Grammy grâce à « Don't Leave Me This Way » ?;Thelma Houston;Kiki Dee;Diana Ross;Shanice Wilson;Expert;Le tube fut adapté en français par Sylvie Vartan sous le titre « Ne pars pas comme ça » (2LP « Live au Palais des congrès », 1977).;https://fr.wikipedia.org/wiki/Thelma_Houston
22;fr;Quel fut le premier grand succès du chanteur et bassiste américain Dan Hartman ?;« Instant Replay »;« Second Nature »;« White Boy »;« Images »;Expert;Dan Hartman est connu pour ses titres « Free Ride », « I Can Dream About You », « Instant Replay », « Love Sensation » et « Relight My Fire ».;https://fr.wikipedia.org/wiki/Dan_Hartman
