1;fr;Quel est le seul et unique véritable tube du groupe Bandolero, sorti en 1983 ?;« Paris Latino »;« Tchiki Boum »;« Yakadansé »;« La saga »;Débutant;Avec un son plutôt funk-disco-rap, le titre sera repris par la suite par les artistes de la saison 2 de la « Star Academy ».;https://fr.wikipedia.org/wiki/Bandolero_(groupe)
2;fr;Quel était le véritable métier des deux chanteurs du groupe Début de Soirée ?;Disc-jockeys;Plombiers;Avocats;Comptables;Débutant;Les arrangements de la version la plus connue de 1988 de « Nuit de folie » proviendraient d'une chanson de Patty Ryan.;https://fr.wikipedia.org/wiki/Début_de_soirée
3;fr;Quel groupe de rock'n'roll français est devenu populaire avec la chanson « Chante » ?;Les Forbans;Mano Negra;Pacifique;Luna Parker;Débutant;En décembre 2012, le groupe a enflammé les réseaux sociaux suite à un éventuel gala privé donné pour le Front national.;https://fr.wikipedia.org/wiki/Les_Forbans
4;fr;Quel groupe de rock fut mené jusqu'en 2010 par le chanteur Bertrand Cantat ?;Noir Désir;Bérurier noir;Mano Negra;Indochine;Débutant;Noir Désir a connu un destin singulier après 2003 en raison de la condamnation du chanteur pour l'homicide de Marie Trintignant.;https://fr.wikipedia.org/wiki/Noir_Désir
5;fr;Quel membre du groupe Mano Negra est aussi appelé « Oscar Tramor » ?;Manu Chao;Joseph Dahan;Pierre Gauthé;Daniel Jamet;Débutant;Manu Chao a aussi évolué avec les groupes Joint de culasse, Les Flappers, Hot Pants, Parachute, The Kingsnakes et Los Carayos.;https://fr.wikipedia.org/wiki/Mano_Negra
6;fr;Quel groupe est principalement composé des deux rappeurs JoeyStarr et Kool Shen ?;Suprême NTM;IAM;Sexion d'Assaut;Arsenik;Débutant;Le groupe est connu pour ses paroles ouvertement critiques sur le racisme et les inégalités de classe dans la société française.;https://fr.wikipedia.org/wiki/Suprême_NTM
7;fr;Quel titre du groupe Trust passe encore en radio en France trente ans après sa sortie ?;« Antisocial »;« Certitude »;« Idéal »;« Serre les poings »;Débutant;La force et l'originalité du groupe venaient de la façon puissante dont le chanteur Bernard Bonvoisin exprimait ses paroles.;https://fr.wikipedia.org/wiki/Trust_(groupe)
8;fr;Quel groupe a sorti, en 1976, un premier album intitulé « Ba mwen en ti bo » ?;La Compagnie créole;Kassav;Zouk Machine;Kazero;Débutant;Ils ont été l'une des têtes d'affiche des tournées « Âge tendre et Têtes de bois » saison 4 (2009-2010) et 5 (2010-2011).;https://fr.wikipedia.org/wiki/La_Compagnie_créole
9;fr;Quel groupe français a rencontré en 1986 « Les Démons de minuit » ?;Images;Les Forbans;Début de Soirée;IAM;Débutant;Le clip accompagnant cette chanson fit quelque peu scandale car il représentait un homme d'Église en proie à la tentation.;https://fr.wikipedia.org/wiki/Images_(groupe)
10;fr;Quel titre d'IAM est devenu un énorme tube avec plus de 500 000 exemplaires vendus ?;« Je danse le mia »;« La saga »;« Petit frère »;« Noble art »;Débutant;IAM est considéré comme l'un des piliers du rap français ainsi que l'un des meilleurs groupes de son histoire.;https://fr.wikipedia.org/wiki/IAM
11;fr;Sous quel nom Aubert, Bertignac et Kolinka se sont-ils reformés ?;Les Insus;Noir Désir;Kazero;Les Ablettes;Confirmé;Ils interprètent le répertoire de Téléphone lors de quelques concerts fin 2015, pour une grande tournée en 2016 et des festivals en 2017.;https://fr.wikipedia.org/wiki/Téléphone_(groupe)
12;fr;Quel premier single de Niagara est influencé par la musique afro-cubaine ?;« Tchiki Boum »;« Baby Louis »;« J'ai vu »;« Le Minotaure »;Confirmé;Le groupe L'Ombre jaune sera rebaptisé Niagara en 1984, en référence au film d'Henry Hathaway avec Marilyn Monroe.;https://fr.wikipedia.org/wiki/Niagara_(groupe)
13;fr;Quel groupe allie le style guinguette aux musiques sud-américaines ?;Les Négresses vertes;Raft;Noir Désir;Mano Negra;Confirmé;Les Négresses Vertes sont l'une des formations les plus marquantes dans le monde de la scène rock alternative française.;https://fr.wikipedia.org/wiki/Les_Négresses_vertes
14;fr;Avec quel album le groupe Indochine a-t-il retrouvé le succès en 2002 ?;« Paradize »;« Dancetaria »;« Wax »;« Le Baiser »;Confirmé;Pour la première fois de son histoire, Indochine s'ouvre aux collaborations, de nombreux artistes ayant participé à sa conception.;https://fr.wikipedia.org/wiki/Indochine_(groupe)
15;fr;Combien de millions de singles et d'albums le groupe Gold a-t-il vendu en France ?;4 millions;3 millions;2 millions;5 millions;Confirmé;Au travers de leurs huit albums studio, le groupe Gold raconte des histoires et fait rêver le public sans fioritures ni polémique.;https://fr.wikipedia.org/wiki/Gold_(groupe)
16;fr;Quel groupe de « l'after punk » vous invite à « Chercher le garçon »  ?;Taxi Girl;Indochine;Les Ablettes;Élégance;Confirmé;Le groupe connaîtra son premier drame au décès du batteur Pierre Wolfsohn, mort d'une overdose de cocaïne le 24 juillet 1981.;https://fr.wikipedia.org/wiki/Taxi_Girl
17;fr;Quel groupe phare de la scène punk a pour particularité de ne pas avoir de batteur ?;Bérurier noir;Les Wampas;Dirty Fonzy;Les Sheriff;Confirmé;Le « troisième membre » du groupe est Dédé, qui est en fait la boîte à rythmes des Bérurier Noir (une Electro harmonix drm-16).;https://fr.wikipedia.org/wiki/Bérurier_noir
18;fr;Quel groupe pop/funk français « oubliait tout » en vacances ?;Élégance;Luna Parker;Images;Partenaire Particulier;Confirmé;François Feldman, Didier Barbelivien et Gilbert Di Nino ont participé à certains titres du groupe Élégance.;https://fr.wikipedia.org/wiki/Élégance_(groupe)
19;fr;Quel groupe à la durée éphémère était composé de Rachel et Éric ?;Luna Parker;Élégance;Les Ablettes;Pacifique;Confirmé;Luna Parker connût un énorme succès grâce à son titre « Tes états d'âme... Éric », classé n°10 des ventes en 1987.;https://fr.wikipedia.org/wiki/Luna_Parker
