1;fr;Avec quel célèbre trader la Société générale est-elle en froid depuis 2010 ?;Jérôme Kerviel;Georges Besse;Serge Dassault;Alain Cayzac;Débutant;Jérôme Kerviel fut jugé responsable de la totalité des pertes enregistrées par la Société générale, soit 4,9 milliards d'euros.;https://fr.wikipedia.org/wiki/Jérôme_Kerviel
2;fr;Quel projet de lunettes à réalité augmentée fut conçu en 2012 par Google ?;Google Glass;Google Cardboard;Google Homido;Google Rift;Débutant;La production fut suspendue en 2015, les Google Glass étant arrivées au point mort par leur manque d'applications et leur prix.;https://fr.wikipedia.org/wiki/Google_Glass
3;fr;Quel est le nom du charismatique fondateur et propriétaire du site Megaupload ?;Kim Dotcom;Robert Capa;Nicolas Born;Michael Jary;Débutant;Le gouvernement américain a annoncé avoir récupéré 65 millions de dollars de la fortune détournée de Kim Schmitz, alias Kim Dotcom.;https://fr.wikipedia.org/wiki/Kim_Dotcom
4;fr;Qui a été choisi par TF1 comme successeur de Laurence Ferrari au journal de 20 heures ?;Gilles Bouleau;Julien Arnaud;Jacques Legros;Thomas Hugues;Débutant;Discret et sobre, respecté en interne, son image tranche avec celle de ses prédécesseurs et porte ses fruits en termes d'audience.;https://fr.wikipedia.org/wiki/Gilles_Bouleau
5;fr;Quel écureuil préhystérique est probablement le plus célèbre du cinéma ?;Scrat;Alvin;Eddy;Spip;Débutant;Scrat, l'écureuil à dents de sabre, est doublé par Chris Wedge dans toutes les versions étrangères, l'écureuil n'ayant aucun dialogue.;https://fr.wikipedia.org/wiki/Scrat
6;fr;Quel groupe punk rock a chanté en public une chanson anti-Poutine à Moscou ?;Pussy Riot;Blonde Electra;Nina Sky;Zap Mama;Débutant;Elles furent condamnées en 2012 à deux ans d'emprisonnement pour vandalisme et incitation à la haine religieuse.;https://fr.wikipedia.org/wiki/Pussy_Riot
7;fr;Combien de temps a duré le mariage entre Johnny Depp et Vanessa Paradis ?;14 ans;12 ans;10 ans;8 ans;Débutant;Vanessa Paradis et Johnny Depp ont vécu avec leurs enfants à Los Angeles ainsi que dans leur propriété française du Var.;https://fr.wikipedia.org/wiki/Vanessa_Paradis
8;fr;Quel petit objet les automobilistes français doivent-ils posséder depuis juillet 2012 ?;Éthylotest;Triangle;Sapin magique;GPS;Débutant;Il existe deux types d'éthylotest : chimiques, composés d'un réactif et électroniques, qui comportent une sonde.;https://fr.wikipedia.org/wiki/Éthylotest
9;fr;Quelle opposante à la dictature de son pays a reçu le prix Nobel de la paix en 1991 ?;Aung San Suu Kyi;Rosa Taikon;Radhia Nasraoui;Salima Ghezali;Débutant;Bien que la Birmanie ait entamé une transition démocratique, le gouvernement doit composer avec une armée puissante.;https://fr.wikipedia.org/wiki/Aung_San_Suu_Kyi
10;fr;Quel appareil a été débranché par France Telecom après 30 ans de service ?;Minitel;Diatonis;Téléscripteur;Fax;Débutant;Ce terminal informatique était destiné à la connexion au service français de Vidéotex baptisé Télétel, exploité entre 1980 et 2012.;https://fr.wikipedia.org/wiki/Minitel
