1;fr;Quel DJ et compositeur américain est surnommé le Parrain de la house ?;Frankie Knuckles;Tony Humphries;Ron Hardy;Larry Heard;Débutant;En 2004, la ville de Chicago a honoré le fameux DJ en déclarant le 25 août comme étant officiellement le Frankie Knuckles Day.;https://fr.wikipedia.org/wiki/Frankie_Knuckles
2;fr;Quel DJ américain a remixé Björk, Sting, Michael Jackson et Robert Plant ?;Todd Terry;Junkie XL;Maurice Joshua;Junior Jack;Débutant;On lui doit un des meilleurs remix du morceau « Missing » d'Everything but the Girl, qui révéla le groupe alors méconnu au grand public.;https://fr.wikipedia.org/wiki/Todd_Terry_(musicien)
3;fr;Quel DJ est plus connu sous son nom de scène Duke Dumont ?;Adam Dyment;James Lavelle;Theo Keating;Mike Dred;Débutant;Gérant le label Blasé Boys Club, Duke Dumont est particulièrement connu pour son tube « Need U (100%) » avec le chanteur A*M*E.;https://fr.wikipedia.org/wiki/Duke_Dumont
4;fr;Quel ingénieur du son doit son nom de scène à la série « La croisière s'amuse » ?;Alex Gopher;Bob Sinclar;David Vendetta;Jack de Marseille;Débutant;Sur la pochette de son premier EP, son nom d'artiste, Alex, fut juxtaposé avec « Gopher EP », le public l'appelant Alex Gopher.;https://fr.wikipedia.org/wiki/Alex_Gopher
5;fr;Quel DJ et producteur a fondé et dirigé le label français F Communications ?;Laurent Garnier;Frank Savannah;Étienne de Crécy;Didier Marouani;Débutant;La carrière de Laurent Garnier a démarré lorsqu'il déménage à Londres pour devenir valet de pied de l'Ambassadeur de France.;https://fr.wikipedia.org/wiki/Laurent_Garnier
6;fr;Qui est la voix et le coauteur du tube mondial « Music Sounds Better With You » ?;Benjamin Diamond;Marc Cerrone;Manu le Malin;Jerry Bouthier;Débutant;Benjamin Diamond a sorti en juin 2013 « Love Overdose » où on l'entend pour la première fois chanter en français.;https://fr.wikipedia.org/wiki/Benjamin_Diamond
7;fr;Qui a sorti la compilation « Super Discount » regroupant des morceaux d'amis ?;Étienne de Crécy;Don Rimini;Roudoudou;Doctor Flake;Débutant;Il s'agit d'un album-concept, dans la mesure où le titre barre toute la pochette avec une police rappelant celle des soldes.;https://fr.wikipedia.org/wiki/Étienne_de_Crécy
8;fr;Qui est l'auteur du morceau electro « Infinity », remixé par le DJ allemand Klaas en 2008 ?;Guru Josh;Tristan Garner;Joe Smooth;Rick Wade;Débutant;Paul Walden, dit Guru Josh, est décédé le 28 décembre 2015 à l'age de 51 ans. La cause de sa mort serait le suicide.;https://fr.wikipedia.org/wiki/Guru_Josh
9;fr;Quel DJ français possède un pseudo inspiré du film « Les Frères Pétard » ?;Manu le Malin;Mondkopf;Crazy B;Otisto 23;Débutant;Manu le Malin, de son vrai nom Emmanuel Dauchez, a découvert la musique électronique en 1991, lors d'une rave party.;https://fr.wikipedia.org/wiki/Manu_le_Malin
10;fr;Quel DJ a collaboré avec Superfunk en 1999 sur le morceau « Lucky Star » ?;Ron Carroll;Morgan Page;Ian Pooley;Tomcraft;Débutant;Ron Carroll a travaillé avec certains des producteurs les plus célèbres, comme E-Smoove, Maurice Joshua ou encore Bob Sinclar.;https://fr.wikipedia.org/wiki/Ron_Carroll
11;fr;Quel producteur et remixeur a signé le très remarqué « My Everything » ?;Versus 5;Todd Terry;Alex Gopher;Emmanuel Top;Confirmé;Début 2013, à 37 ans, Versus 5 a opéré un tournant et pris une direction plus underground dans les styles House et Deep house.;https://fr.wikipedia.org/wiki/Versus_5
12;fr;Lequel de ces albums ne peut-on attribuer au DJ français Alexkid ?;« Lemon »;« Bienvenida »;« Mint »;« Caracol »;Confirmé;Alexkid a signé en 2002 chez F Communications pour produire ses compositions. Parallèlement, il joue pour Dubphonic et VeoVeo.;https://fr.wikipedia.org/wiki/Alexkid
13;fr;Quel DJ se cache derrière les pseudos Swan Lake, Orange Lemon ou Royal House ?;Todd Terry;Steve Hurley;Brian Cross;Larry Levan;Confirmé;Cet illustre DJ américain est réputé pour avoir grandement contribué à l'évolution de la house vers la fin des années 80.;https://fr.wikipedia.org/wiki/Todd_Terry_(musicien)
